courses,average_rating,name,slug,num_courses,num_reviews,sentiment
"['CHEM131', 'CHEM272', 'CHEM277', 'CHEM242', 'CHEM231', 'CHEM399X', 'CHEM391', 'CHEM389A', 'CHEM389B', 'CHEM131S', 'CHEM241', 'CPSP218L', 'BCHM111Y', 'CHEM231', 'CHEM242', 'CHEM231', 'CHEM242', 'CHEM399X', 'CHEM241', 'CHEM242', 'CHEM241', 'CHEM242', 'CHEM241', 'CHEM242', 'CHEM399X', 'CHEM241', 'CHEM242', 'CHEM242', 'CHEM399X', 'CHEM231', 'CHEM399X']",2.902,Lee Friedman,friedman_lee,31,51,-0.2605576304828419
"['BUAC782', 'BMGT221H', 'BMGT326', 'BUAC758P', 'BUAC758G', 'BUSO782', 'BUAC710', 'BUAC742', 'BMGT326', 'BUSO782', 'BMGT326', 'BUAC742', 'BUSI611', 'BMGT326', 'BUSO782', 'BMGT326', 'BUAC742', 'BMGT326', 'BUAC758Y']",2.7143,Lei Zhou,zhou_lei,19,14,-0.17122258884566172
"['BMGT372', 'BMGT289L', 'BMGT370', 'BMGT470', 'BMGT478C', 'BULM758R', 'BMGT110F', 'BMGT392', 'BUSO713', 'BMGT475', 'BMGT374', 'BULM721', 'BMGT370', 'BMGT110F', 'BMGT370', 'BMGT372', 'BMGT375', 'BMGT475', 'BULM721', 'BMGT375', 'BUSO713', 'BUSO713', 'BMGT110F', 'BMGT370', 'BMGT372', 'BMGT375', 'BMGT475', 'BULM721', 'BMGT375', 'BMGT110F', 'BMGT370', 'BMGT372', 'BMGT375']",4.2903,Leland Gardner,gardner_leland,33,31,0.3597733993684092
"['CHEM131', 'CHEM132', 'CHEM132C', 'CHEM132S', 'CHEM135', 'CHEM177', 'CHEM231', 'CHEM131S', 'CHEM241', 'CHEM242', 'CHEM232', 'CHEM132V', 'CHEM134', 'CHEM231', 'CHEM231', 'CHEM231', 'CHEM231', 'CHEM232', 'CHEM231', 'CHEM241', 'CHEM131', 'CHEM231', 'CHEM131', 'CHEM231', 'CHEM389A']",3.5873,Lenea Stocker,stocker_lenea,25,126,0.07242572638723585
"['BSCI207', 'BSCI106', 'BSCI160', 'BSCI161', 'BSCI161C', 'BSCI161S', 'ENTM788C', 'BSCI337', 'BSCI160', 'BSCI160', 'BSCI160', 'BSCI337', 'BSCI207', 'BSCI160', 'BSCI366', 'BSCI160', 'BSCI337', 'BSCI160', 'BSCI366']",3.3333,Leo Shapiro,shapiro_leo,19,57,0.04823470429370278
"['MATH410', 'STAT410', 'STAT600', 'STAT601', 'MATH411', 'SURV410', 'DATA601', 'MSML601', 'SPHL610', 'DATA601', 'MATH411', 'MSML601', 'STAT410', 'SURV410', 'STAT410', 'SURV410', 'DATA601', 'MSML601', 'STAT600', 'BIOI601', 'BIOI601', 'DATA601', 'MSML601']",3.15,Leonid Koralov,koralov,23,20,-0.35915259420871737
"['BMGT311', 'BMGT310', 'BMGT323', 'RDEV688K', 'BUAC758V', 'BUAC780', 'RDEV270', 'RDEV605', 'PSYC603', 'PSYC660', 'PSYC661', 'BUAC762', 'BMGT323', 'BMGT417', 'BUSO781', 'BMGT323', 'BUAC762', 'BUAC764', 'RDEV270', 'RDEV605', 'BMGT323', 'BUSO781', 'BUAC762', 'BUAC764', 'RDEV270', 'RDEV605']",3.3636,Leslie Mostow,mostow,26,11,-0.08859740604053844
"['CBMG688B', 'CPSP218L', 'BSCI410', 'BISI688B', 'BISI899', 'BISI712', 'HLSC322', 'BSCI337', 'ENTM701', 'HLSC322', 'BISI701', 'ENTM701', 'HLSC322', 'BISI701', 'ENTM701', 'ENTM788C']",3.9444,Leslie Pick,pick,16,18,0.0007875164349873861
"['GREK102', 'GREK201', 'GREK415', 'GREK604', 'CLAS170', 'CLAS320', 'GREK488B', 'RELS170', 'WMST320', 'GREK301', 'CLAS699', 'PSYC603', 'PSYC660', 'PSYC661', 'HIST328W', 'CLAS470', 'GREK101', 'WGSS320', 'CLAS470', 'GREK201', 'GREK415', 'GREK488', 'GREK604', 'CLAS320', 'CLAS699', 'WGSS320', 'GREK301', 'CLAS699', 'GREK415', 'GREK604']",3.7059,Lillian Doherty,doherty_lillian,30,17,0.05549667162053725
"['ENGL478E', 'ENGL489P', 'JOUR181', 'ENGL280', 'ENGL383', 'ENGL483', 'ENGL619A', 'JOUR181U', 'ENGL489T', 'ENGL482', 'ENGL428I', 'JOUR181', 'ENGL280', 'ENGL489P', 'JOUR181', 'ENGL383', 'ENGL478E']",3.4667,Linda Coleman,coleman_linda,17,15,0.07402257919311524
"['BMGT402F', 'BMGT499B', 'BMGT406', 'CMSC798', 'BMGT299B', 'BMGT299B', 'BMGT406', 'BMGT402F', 'BUFN403', 'BMGT406', 'BMGT402F', 'BUFN403', 'BMGT406']",2.25,Louiqa Raschid,raschid,13,24,-0.4364744896690051
"['BSCI378H', 'BSCI416', 'BSCI410', 'MOCB899', 'HLSC322', 'BSCI279W', 'BSCI279W', 'BSCI279W', 'BSCI378H', 'BSCI279W', 'BSCI410', 'MOCB899', 'MOCB899', 'BSCI279W', 'BSCI378H', 'BSCI410', 'BSCI378H']",3.9429,Louisa Wu,wu_louisa,17,70,0.502829042502812
"['HLTH420', 'HLTH124', 'HLTH471', 'HLTH124', 'HLTH420', 'HLTH124', 'HLTH285', 'HLTH285H', 'HLTH420', 'HLTH124', 'HLTH285', 'HLTH285H', 'HLTH420', 'HLTH124', 'HLTH471', 'HLTH124', 'HLTH471', 'HLTH471H', 'WGSS471', 'HLTH124', 'HLTH124', 'HLTH285', 'HLTH285H', 'HLTH420', 'HLTH124', 'HLTH285', 'HLTH285H', 'HLTH420', 'HLTH471', 'HLTH471H', 'WGSS471', 'HLTH124', 'HLTH285', 'HLTH285H', 'HLTH420']",4.2,M Reynolds,reynolds_m,35,10,0.37086403369903564
"['JAPN202', 'JAPN201', 'JAPN102', 'JAPN307', 'JAPN101', 'JAPN301', 'JAPN302', 'JAPN101', 'JAPN102', 'JAPN102', 'JAPN102', 'JAPN101', 'JAPN102', 'JAPN101']",4.0667,Makiko Inoue,inoue,14,15,0.17975875933965046
"['ENEE245', 'ENEE303', 'ENPM609', 'ENPM610', 'ENEE446', 'ENEE350', 'ENEE447', 'CMSC798', 'ENEE244', 'ENEE324', 'ENPM675', 'ENEE303H', 'ENPM607', 'EDSP652', 'ENPM676', 'ENEB353', 'MSML605', 'ENPM808', 'MSML606', 'ENEB444', 'ENEE646', 'ENEE244', 'ENEE446', 'MSML605', 'ENEB444', 'ENEE244', 'ENEE245', 'ENEE446', 'ENPM607', 'ENPM609', 'ENPM675', 'ENEB353', 'ENEE350', 'ENEE446', 'ENEE447', 'ENPM607', 'MSML605', 'ENEE244', 'ENEE324', 'ENEE350', 'ENPM676', 'MSML606', 'ENEE324', 'ENEE350', 'ENPM676', 'MSML606', 'ENEB444', 'ENEE350', 'ENEE350H', 'ENEE446', 'ENPM615', 'ENPM610', 'ENEB353', 'ENEE446', 'ENEE447', 'ENEB444', 'ENEE350', 'ENEE446', 'ENPM615', 'ENPM818G', 'ENEE245']",2.6531,Manoj Franklin,franklin_manoj,61,49,-0.3582416322766518
"['FMSC290', 'FMSC341', 'FMSC290', 'FMSC341', 'FMSC123', 'FMSC290', 'FMSC341', 'FMSC123', 'FMSC290', 'FMSC123', 'FMSC290', 'FMSC341', 'FMSC789', 'FMSC290', 'FMSC341', 'FMSC123', 'FMSC290', 'FMSC341', 'FMSC123', 'FMSC341', 'FMSC123', 'FMSC341']",4.0,Manouchehr Mokhtari,mokhtari,22,10,-0.2044023394584656
"['MATH401', 'MATH648M', 'MATH340', 'MATH411', 'MATH241', 'MATH462', 'MATH461', 'MATH341', 'MATH463', 'MATH410', 'AMSC673', 'MATH673', 'MATH310', 'AMSC674', 'MATH674', 'MATH246', 'DATA601', 'MSML601', 'MATH246', 'MATH410', 'MATH246', 'MATH410', 'MATH462', 'MATH246', 'MATH410', 'MATH631', 'MATH410', 'MATH630']",3.0435,Manoussos Grillakis,grillakis,28,69,-0.3921260470929353
"['BSCI106', 'CPSP219L', 'BSCI105', 'BSCI338R', 'BSCI106C', 'BSCI106S', 'CLFS665', 'CPSP218L', 'ENTM710', 'BSCI160', 'BSCI279T', 'BSCI105M', 'BSCI106M', 'CLFS660', 'BSCI361', 'ENTM769', 'HONR289A', 'BSCI207', 'ENTM701', 'BSCI160', 'ENTM701', 'ENTM710', 'BSCI207', 'CLFS665', 'BSCI361', 'BSCI160', 'BSCI361', 'BSCI160', 'BSCI160', 'BSCI361', 'BSCI160', 'ENTM710', 'BSCI207', 'CLFS665', 'BSCI160', 'ENTM710']",3.6765,Marcia Shofner,shofner,36,34,0.06164573395953459
"['LING240', 'LING321', 'LING200', 'LING330', 'LING698T', 'LING499C', 'LING888', 'LING499C', 'LING200', 'LING321', 'LING499C', 'LING698T', 'LING888', 'LING240', 'LING321', 'LING499C', 'LING200', 'LING240', 'LING321', 'LING499C', 'LING698T', 'LING888', 'LING200', 'LING330', 'LING499C', 'LING689T', 'LING200', 'LING240', 'LING321', 'LING499C', 'LING698T', 'LING888']",3.84,Margaret Antonisse,antonisse,32,25,0.24910839796066284
"['MATH111', 'MATH003', 'MATH011', 'MATH115', 'MATH015']",4.7273,Marguerite Jarchow,jarchow,5,11,0.8288200931115584
"['AMSC667', 'AMSC666', 'AMSC466', 'MATH246', 'MATH405', 'MATH240', 'MATH858T', 'AMSC660', 'AMSC661', 'MATH858D', 'STAT410', 'CMSC667', 'CMSC666', 'CMSC466', 'CMSC660', 'CMSC661', 'SURV410', 'AMSC664', 'CMSC664', 'AMSC460', 'AMSC663', 'CMSC460', 'CMSC663', 'AMSC808N', 'CMSC828V', 'DATA603', 'MSML603', 'DATA698', 'AMSC466', 'AMSC808N', 'CMSC466', 'CMSC828V', 'AMSC661', 'CMSC661', 'AMSC661', 'AMSC663', 'CMSC661', 'AMSC660', 'CMSC660']",2.2941,Maria Cameron,cameron_maria,39,17,-0.764423247645883
"['BMGT451', 'BUMK715', 'BMGT350', 'BMGT350N', 'BMGT450', 'BMGT350', 'BMGT350', 'BMGT450', 'BMGT451', 'BMGT350', 'BMGT451', 'BMGT354', 'BMGT450', 'BMGT354', 'BMGT450']",4.0909,Marjorie Bonavia,bonavia,15,11,0.4556485685435208
"['BSCI398H', 'BSCI473', 'BSCI338B', 'BSCI106', 'BSCI160', 'BSCI361', 'BSCI338B', 'BSCI160', 'BSCI338B']",2.6,Marjorie Reaka,reaka,9,25,-0.4070778918266296
"['JOUR412', 'JOUR716', 'JOUR360', 'JOUR610', 'HONR239J', 'JOUR363', 'JOUR289P', 'JOUR661', 'AMST498Z', 'AMST629Z', 'JOUR660', 'JOUR361', 'JOUR663', 'JOUR284', 'JOUR459I', 'JOUR779I', 'JOUR284', 'JOUR284', 'JOUR459I', 'JOUR779I', 'JOUR284', 'JOUR360', 'JOUR284', 'JOUR610', 'JOUR284', 'JOUR459I', 'JOUR757']",3.8125,Mark Feldstein,feldstein,27,16,0.3935777060687542
"['ENGL391H', 'ENGL398L', 'ARHU158B', 'ENGL391', 'ARHU158O', 'ENGL393', 'ENGL388V', 'HHUM205', 'ENGL391H', 'ENGL398L', 'ENGL391H', 'ENGL398L', 'ENGL391H', 'ENGL398L', 'ARHU158G', 'ENGL391H', 'ENGL398L', 'ENGL391H', 'ENGL398L', 'ENGL391H', 'ENGL398L', 'HHUM205']",4.931,Mark Forrester,forrester,22,29,0.995292764285515
"['ENME440', 'GEMS296', 'GEMS297', 'ENME808E', 'GEMS396', 'GEMS397', 'ENME743', 'GEMS496', 'ENME472', 'GEMS497', 'ENME392', 'ENME440', 'ENME743']",1.8182,Mark Fuge,fuge,13,11,-0.6307230862704191
"['JOUR389B', 'JOUR130', 'JOUR130', 'JOUR130', 'JOUR130']",4.1,Mark Gray,gray_mark,5,10,-0.013049674034118653
"['ANTH448P', 'ANTH240', 'ANTH740', 'ANTH434', 'ANTH433', 'ANTH398D', 'ANTH634', 'ARCH428A', 'ARCH628A', 'AASP498T', 'AMST428D', 'ANTH633', 'ARCH428L', 'ARCH628L', 'HIST428L', 'ANTH432', 'ANTH445', 'ANTH496', 'ANTH498Y', 'ANTH688Y', 'ANTH696', 'SUMM015', 'ARCH428R', 'ARCH628R', 'ANTH358A', 'HISP619B', 'ANTH789', 'ANTH240', 'ANTH433', 'ANTH633', 'ANTH240', 'ANTH433', 'ANTH444', 'ANTH633', 'ANTH240', 'ANTH740', 'ANTH789', 'ANTH789', 'ANTH240', 'ANTH433', 'ANTH633', 'ANTH240', 'ANTH740', 'ANTH240', 'ANTH433', 'ANTH633']",4.2,Mark Leone,leone_mark,46,10,-0.12811189889907837
"['ENES604', 'ENEE426', 'ENEE420', 'ENEE324', 'ENEE324H', 'ENEE322', 'EDSP652', 'ENEE425', 'ENEE425', 'ENEE420', 'ENEE425', 'ENEE324', 'ENEE426', 'ENEE425', 'ENEE420', 'ENEE425', 'ENEE324', 'ENEE426', 'ENEE324']",2.4667,Mark Shayman,shayman,19,15,-0.3602035363515218
"['BMGT364H', 'BUMO796', 'CPSP119B', 'CPSP239B', 'CPSP249B', 'CPSP279B', 'CPSP388B', 'BMGT289I', 'BUMO720', 'BUMO758Z', 'CPSP118B', 'CPSP218B', 'HONR208I', 'BMGT289B', 'BMGT466', 'CPSP259B', 'HONR289P', 'CPSP220', 'HONR378I', 'CPBE100', 'CPBE225', 'CPBE230', 'CPBE240', 'CPBE250', 'CPBE270', 'BMGT468L', 'BMGT466F', 'CPSP388D', 'BMGT468P', 'BUSI788M', 'BUSM778M', 'BMGT289J', 'HONR298A', 'BMGT289B', 'BMGT466', 'HNUH239T']",3.8367,Mark Wellman,wellman_mark,36,49,0.2415865817848517
"['HIST307', 'HIST418A', 'HIST375', 'HIST607', 'HIST106', 'HIST798B', 'JWST345', 'JWST429A', 'JWST648B', 'JWST344', 'JWST141', 'JWST648', 'HIST408C', 'JWST409Y', 'JWST699', 'HIST329F', 'JWST319V', 'JWST619', 'HIST408Y', 'JWST409G', 'HIST339B', 'JWST319F', 'HIST418F', 'HIST339B', 'HIST375', 'JWST319F', 'JWST344', 'HIST307', 'HIST408K', 'JWST345', 'JWST409K', 'HIST106', 'HIST329F', 'JWST141', 'JWST319V', 'HIST408Y', 'HIST608C', 'JWST409G', 'HIST106', 'HIST329R', 'JWST141', 'JWST319X']",2.3333,Marsha Rozenblit,rozenblit,42,18,-0.5433940788110098
"['ENEE601', 'ENEE480', 'ENEE416', 'ENEE313', 'ENEE303']",2.9,Martin Peckerar,peckerar,5,10,-0.2205563962459564
"['ECON325', 'ECON330', 'ECON407', 'ECON305', 'ECON317', 'ECON305', 'ECON305', 'ECON330', 'ECON305', 'ECON407', 'ECON305', 'ECON442', 'ECON305', 'ECON407', 'ECON305', 'ECON442']",3.2222,Martina Copelman,copelman,16,27,-0.2044486469692654
"['ENAE324', 'ENAE283', 'ENES220', 'ENAE484', 'ENES215', 'GEMS296', 'ENES216', 'GEMS297', 'GEMS396', 'GEMS397', 'GEMS496', 'EDSP652', 'GEMS497', 'ENES102H', 'ENES102', 'ENAE283', 'ENES102', 'ENES195', 'ENAE283', 'ENES102', 'VIPS208E', 'VIPS308E', 'VIPS408E', 'ENAE288A', 'ENAE283', 'VIPS099E', 'VIPS208E', 'VIPS308E', 'VIPS408E']",4.9063,Mary Bowden,bowden_mary,29,32,0.9871233180165291
"['CPMS101', 'CPMS230', 'CPMS240', 'CPSP259J', 'JOUR130', 'CPMS100', 'CPMS225', 'JOUR660', 'JOUR360', 'CPMS230', 'JOUR360', 'JOUR660', 'CPMS100', 'CPMS225', 'CPMS230', 'JOUR360', 'JOUR660', 'CPMS101', 'CPMS230', 'CPMS240', 'CPSP259J', 'JOUR360', 'JOUR660', 'CPMS100', 'CPMS225', 'CPMS230', 'JOUR360', 'JOUR660', 'CPMS101', 'CPMS230', 'CPMS240', 'CPSP259J', 'JOUR360', 'JOUR660', 'CPMS100', 'CPMS225', 'CPMS230', 'JOUR360', 'JOUR660', 'CPMS240']",5.0,Alison Burns,burns,40,15,0.9927857518196106
"['ARTH200', 'ARTH709', 'ARTH303', 'ARTH488A', 'ARTH708A', 'ARTH488P', 'HONR238Z', 'ARTH608', 'ARTH708', 'ARTH708D', 'ARTH708F', 'ARTH200', 'ARTH708B', 'ARTH708D', 'ARTH200', 'ARTH488I', 'ARTH698']",4.5385,Maryl Gensheimer,gensheimer,17,26,0.6014584944798396
"['MATH674', 'MATH246', 'MATH410', 'MATH411', 'MATH673', 'MATH341', 'AMSC674', 'AMSC673', 'MATH241', 'MATH462', 'MATH405', 'MATH461', 'MATH411', 'MATH858E', 'MATH411', 'MATH630', 'MATH246', 'MATH411']",3.7385,Matei Machedon,machedon,18,65,-0.07364965493862445
"['JWST262', 'JWST225', 'JWST289J', 'JWST409D', 'JWST409B', 'JWST324', 'ENGL262', 'HEBR298A', 'JWST260', 'RELS219A', 'HIST219I', 'HIST321', 'RELS289J', 'JWST619B', 'JWST648L', 'JWST600', 'ANTH305', 'JWST468C', 'JWST699', 'ARTH489J', 'HIST408Q', 'JWST409F', 'JWST619', 'PSYC603', 'PSYC660', 'PSYC661', 'HEBR298B', 'JWST274', 'RELS274', 'RELS225', 'ARTH305', 'CLAS305', 'ENGL262', 'HEBR298B', 'JWST262', 'JWST274', 'JWST319Y', 'RELS274', 'HIST219I', 'HIST321', 'JWST225', 'JWST324', 'RELS225', 'ENGL262', 'HEBR298B', 'JWST262', 'JWST274', 'RELS274', 'JWST499A', 'HIST219I', 'HIST321', 'JWST225', 'JWST324', 'JWST419G', 'JWST499B', 'JWST499G', 'RELS225', 'HIST219I', 'JWST225', 'JWST274', 'JWST499A', 'RELS225', 'RELS274']",4.9167,Matthew Suriano,suriano,63,12,0.9960641960302988
"['JWST419W', 'RELS289I', 'JWST219Q', 'JWST419O', 'JWST491', 'JWST262', 'RELS400', 'JWST492', 'JWST409E', 'JWST430', 'JWST419V', 'RELS499', 'WMST498W', 'RELS219Q', 'RELS419O', 'WMST498T', 'ENGL262', 'RELS600', 'LGBT448W', 'RELS430', 'JWST418', 'JWST658M', 'RELS419V', 'RELS619D', 'WMST491', 'HONR279K', 'JWST409V', 'JWST678D', 'JWST619', 'JWST699', 'PSYC603', 'PSYC660', 'PSYC661', 'JWST171', 'RELS171', 'RELS271', 'JWST171', 'RELS171', 'RELS271', 'JWST171', 'RELS171', 'JWST171', 'RELS171']",4.3636,Maxine Grossman,grossman,43,11,0.4583916122263128
"['MATH240', 'MATH411', 'MATH410', 'MATH130', 'MATH463', 'MATH416', 'MATH131', 'MATH402']",2.9615,McBlaine Boyle,boyle_mcblaine,8,26,-0.37867388816980213
['ENGL391'],2.3636,Melanie Faith,faith,1,11,-0.3113248890096491
"['ASTR100', 'ASTR220', 'ASTR300', 'ASTR315', 'ASTR310', 'ASTR288I', 'ASTR498', 'ASTR288I', 'ASTR310', 'ASTR315', 'ASTR498', 'ASTR498', 'ASTR288I', 'ASTR310', 'ASTR315', 'ASTR288I', 'ASTR310', 'CMNS100']",3.675,Melissa Hayes-Gehrke,hayes-gehrke,18,40,-0.06590957343578338
"['ECON397', 'ECON454', 'ECON752', 'ECON326', 'ECON878', 'ECON708', 'ECON752', 'ECON752']",2.8235,Melissa Kearney,kearney_melissa,8,17,-0.286421702188604
"['EDCI243', 'EDCI443', 'EDCI342A', 'EDCI342', 'EDCI288M']",4.0,Melissa Landa,landa_melissa,5,10,0.1738445281982422
"['MATH241', 'MATH406', 'MATH461', 'MATH130', 'MATH430', 'MATH401', 'MATH403', 'STAT410']",3.0909,Melissa Macasieb,macasieb,8,33,-0.4526115619775021
"['BMGT221H', 'BMGT321', 'BUSI611', 'BUAC758M', 'BUSI610', 'BMGT311', 'BMGT313', 'BMGT313F', 'BUAC743', 'BUAC710']",3.1667,Michael Finch,finch,10,18,-0.3347774147987366
"['KNES287', 'KNES293', 'KNES484', 'KNES389C', 'KNES497', 'KNES689K', 'KNES389I', 'KNES289B', 'KNES347', 'KNES389I', 'KNES285', 'KNES484', 'KNES289B', 'KNES347', 'KNES689J', 'KNES285', 'KNES484', 'KNES289B', 'KNES347', 'KNES689J']",2.7273,Michael Friedman,friedman_michael,20,11,-0.454636042768305
"['ENES100', 'ENES100A', 'ENES113', 'ENES102', 'ENES102H', 'EDSP652', 'ENCE305', 'ENCE305', 'ENES100', 'ENES100A', 'ENCE305', 'ENES100', 'ENES100A', 'ENES102H', 'ENCE305', 'ENES100', 'ENES100A', 'ENES102', 'ENCE305', 'ENES100', 'ENCE305', 'ENES100', 'ENES100A', 'ENCE305', 'ENES100']",4.8957,Michael Galczynski,galczynski,25,115,0.8881704330444335
"['CMSC330', 'CMSC433', 'CMSC838G', 'CMSC396H', 'CMSC631', 'CMSC798', 'CMSC389N', 'CMSC388A', 'CMSC388B', 'CMSC388I', 'CMSC388N', 'CMSC388O', 'CMSC388Y', 'CMSC388Z']",4.0909,Michael Hicks,hicks_michael,14,11,0.296904748136347
"['ENGL385', 'ENGL489R', 'ENGL384', 'ENGL489C', 'ENGL489E', 'ENGL605', 'ENGL482', 'ENGL779B', 'ENGL489N', 'ENGL383', 'EDSP652', 'ENGL280', 'ENGL384', 'ENGL282', 'ENGL385', 'ENGL484', 'ENGL280', 'ENGL384', 'ENGL280', 'ENGL280', 'ENGL384', 'ENGL280']",2.1818,Michael Israel,israel_michael,22,11,-0.6386287970976396
"['BSCI105', 'BSCI170', 'BSCI105M', 'EXST155', 'BSCI170', 'BSCI170', 'BSCI170', 'BSCI170', 'BSCI170', 'BSCI170', 'BSCI161', 'BSCI161C', 'BSCI161S', 'BSCI161', 'BSCI170', 'BSCI161', 'BSCI161C', 'BSCI161S', 'BSCI170']",4.28,Michael Keller,keller,19,100,0.4790097904205322
"['MATH712', 'MATH713', 'MATH818C', 'MATH446', 'STAT410', 'MATH410', 'MATH241', 'MATH718M', 'MATH241H', 'MATH405', 'MATH712', 'MATH405', 'MATH446', 'MATH712', 'MATH818E', 'MATH446', 'MATH712']",4.3636,Michael Laskowski,laskowski,17,11,0.8120690042322333
"['HONR229X', 'LBSC680', 'ASTR601', 'ASTR695', 'HONR218D', 'ASTR120', 'ASTR688B', 'ASTR121', 'ASTR688S', 'ASTR288A', 'ASTR688C', 'ASTR350', 'ASTR680', 'ASTR695', 'ASTR406', 'ASTR399', 'ASTR680', 'ASTR601', 'ASTR101', 'ASTR120']",2.6923,Michael Miller,miller_michael,20,13,-0.5404920486303476
"['CHEM241', 'CHEM395', 'CHEM231', 'CPSP218L', 'CHEM399X', 'CHEM399B', 'CHEM399C', 'BCHM464', 'CHEM241', 'CHEM399X', 'CHEM241', 'CHEM399X', 'CHEM399X', 'CHEM399X']",4.2093,Michael Montague-Smith,montague-smith,14,43,0.4668199794237004
"['ENGL379T', 'ENGL454', 'ENGL311', 'ENGL289P', 'ENGL379M', 'ENGL451', 'ENGL312', 'ENGL479F', 'ENGL304', 'ENGL346', 'HONR228A', 'ENGL354', 'ENGL439K', 'ENGL409M', 'THET428E', 'ENGL379B', 'ENGL439K', 'ENGL354', 'ENGL454', 'ENGL244', 'ENGL439K', 'ENGL354', 'ENGL479F', 'ENGL244', 'ENGL412']",4.1176,Michael Olmert,olmert,25,17,0.6124075160307043
"['BMGT340', 'BUFN740', 'BMGT343', 'BMGT340N', 'BMGT446', 'BMGT365', 'BMGT345', 'BMGT445', 'BMGT340F', 'BMGT340', 'BMGT340', 'BMGT340F', 'BMGT345', 'BMGT340', 'BMGT345', 'BMGT445', 'BMGT340', 'BMGT340', 'BMGT340', 'BMGT345', 'BMGT340', 'BMGT345', 'BMGT340', 'BMGT345']",4.3125,Michael Padhi,padhi,24,32,0.4859016425907612
"['ENES466', 'ENES461', 'ENES670', 'ENES140', 'ENES460', 'ENES462', 'ENES140', 'ENES210', 'ENES670', 'ENES670', 'ENES210', 'ENES140', 'ENES210', 'ENES673', 'ENES210', 'ENES466', 'ENES673', 'ENES140', 'ENES210', 'ENES673']",4.04,Michael Pratt,pratt,20,25,0.0512786865234375
"['HIST289K', 'HIST455', 'HIST454', 'HIST619R', 'HIST131', 'HIST134', 'HIST201', 'HIST134S', 'HIST619M', 'HIST462', 'EXST030', 'HIST289V', 'HIST319Q', 'HIST134', 'HIST134S', 'HIST619M', 'HIST131', 'HIST455', 'HIST134', 'HIST134', 'HIST319Q', 'HIST134', 'HIST134S', 'HIST454', 'HIST131', 'HIST455', 'HIST134', 'HIST134S', 'HIST429J']",4.5179,Michael Ross,ross_michael,29,56,0.7633283446942057
"['GVPT432', 'GVPT431', 'GVPT260', 'GVPT331', 'GVPT439C', 'MLAW377', 'MLAW358F', 'GVPT439B', 'MLAW358R', 'MLAW358C', 'MLAW404', 'MLAW304', 'MLAW358W', 'MLAW358Y', 'GVPT439T', 'MLAW358V', 'MLAW358X', 'MLAW411', 'MLAW412', 'GVPT439B', 'GVPT439C', 'GVPT439M', 'MLAW358C', 'MLAW358F', 'GVPT331', 'GVPT432', 'MLAW358W', 'MLAW358Y', 'GVPT439C', 'GVPT439M', 'GVPT439N', 'GVPT331', 'GVPT432', 'MLAW358W', 'MLAW358Y', 'GVPT439B', 'GVPT439M', 'GVPT439N']",4.6,Michael Spivey,spivey,38,15,0.3625400106112162
"['ENGL392', 'ENGL398E', 'ENGL393', 'ENGL392', 'ENGL398E', 'ENGL392']",2.2308,Michael Winett,winett,6,13,-0.8329450442240789
"['ENME392', 'ENME442', 'ENPM808E', 'HACS279', 'HACS100', 'ENPM686', 'HACS102', 'ENRE684', 'HACS289', 'HACS298', 'HACS299', 'HACS287', 'HACS479', 'HACS318A', 'HACS498', 'CMSC798', 'HACS200', 'HACS202', 'ENME392', 'ENME442', 'ENRE684', 'HACS100', 'HACS200', 'ENME392', 'ENME442', 'ENRE684', 'HACS100', 'HACS200', 'ENME392', 'ENME392', 'HACS101', 'ENME392', 'HACS100', 'HACS200']",1.3333,Michel Cukier,cukier,34,45,-0.82428986231486
"['CLFS520', 'CLFS619D', 'CHEM131', 'CBMG688Z', 'BISI688Z', 'BISI701']",2.4706,Michelle Brooks,brooks_michelle,6,17,-0.5470406202708974
"['PHYS798D', 'PHYS260', 'PHYS260H', 'PHYS615', 'PHYS798T', 'CHPH709B', 'PHYS709', 'PHYS798N', 'PHYS798U', 'PHYS899', 'PHYS781', 'PHYS780', 'PHYS782', 'PHYS798Z', 'CMSC828O', 'PHYS165', 'PHYS781', 'PHYS272', 'PHYS272H', 'PHYS780', 'PHYS782', 'CMSC828O', 'PHYS798Z', 'PHYS899', 'PHYS272', 'PHYS272H', 'PHYS272', 'PHYS272H']",2.6667,Michelle Girvan,girvan,28,30,-0.19766855239868164
"['CMSC250', 'CMSC420', 'CMSC411', 'CMSC798']",2.5,Michelle Hugue,hugue,4,66,-0.3658505298874595
"['WMST370', 'WMST628', 'WMST488J', 'WMST602', 'WMST263', 'WMST601', 'WMST488D', 'WMST250', 'WMST709', 'WMST618', 'WMST379A', 'AASP498D', 'WMST360', 'AASP398Y', 'WMST379B', 'WMST379E', 'AASP298B', 'WMST265', 'WMST368', 'WGSS368', 'WGSS265', 'WGSS250', 'AASP298B', 'WGSS265', 'WGSS360', 'WGSS368', 'WMST601', 'WGSS250', 'WGSS378', 'WGSS488F', 'WGSS250', 'WGSS368', 'WMST618', 'WGSS378', 'AASP264', 'LGBT264', 'WGSS264', 'WGSS488F', 'AASP361', 'LACS348P', 'WGSS250', 'WGSS360']",2.7143,Michelle Rowley,rowley_michelle,42,14,-0.42635207516806467
['ENGL393'],2.3571,Michelle Von Euw,euw,1,14,-0.5866250140326363
